fighter,sig_str_landed,total_str_landed,td_landed,head_landed,body_landed,leg_landed,distance_landed,clinch_landed,ground_landed,sig_str_attempts,total_str_attempts,td_attempts,kd,sub_att,rev,ctrl_seconds,sig_str_acc,td_acc
Khadis Ibragimov,41.0,52.75,0.75,36.75,2.5,1.75,32.0,7.75,1.25,82.25,96.0,2.5,0.0,0.25,0.25,171.75,0.43632792872421033,0.3333333333333333
Khalid Murtazaliev,48.0,53.0,5.0,33.0,11.0,4.0,8.0,3.0,37.0,69.0,74.0,5.0,0.0,0.0,1.0,358.0,0.6956521739130435,1.0
Khalid Taha,26.2,43.8,0.0,17.6,4.4,4.2,21.2,1.8,3.2,89.0,107.8,0.6,0.4,0.2,0.2,25.6,0.4329814688785952,0.0
Khalil Rountree Jr.,59.6,60.4,0.0,30.6,17.4,11.6,57.2,1.8,0.6,133.6,134.8,0.0,0.6,0.0,0.0,18.2,0.4864416211413328,0.0
Khama Worthy,18.6,20.8,0.0,7.4,4.4,6.8,17.2,0.2,1.2,38.4,41.0,0.0,0.2,0.2,0.4,9.6,0.4182479592497065,0.0
Khamzat Chimaev,37.2,157.2,4.4,28.2,4.2,4.8,24.2,2.2,10.8,69.0,196.4,8.2,0.2,0.8,0.0,439.0,0.5128792236291521,0.5211764705882354
Khaos Williams,55.2,71.4,0.0,27.2,11.8,16.2,50.2,4.2,0.8,138.2,155.6,0.0,0.4,0.0,0.0,96.6,0.42868692708357015,0.0
Khusein Askhabov,30.0,40.0,0.0,15.0,7.0,8.0,25.0,5.0,0.0,114.0,127.0,6.0,0.0,0.0,2.0,58.0,0.2631578947368421,0.0
Kiefer Crosbie,16.666666666666668,22.0,0.0,8.333333333333334,3.3333333333333335,5.0,15.666666666666666,1.0,0.0,26.0,31.666666666666668,0.3333333333333333,0.0,0.0,0.0,7.666666666666667,0.6300612052730696,0.0
Kiichi Kunimoto,17.6,37.4,1.0,8.4,3.4,5.8,11.6,4.6,1.4,40.0,64.2,5.0,0.0,0.2,0.2,229.2,0.46042024580414964,0.2166666666666667
Kimo Leopoldo,6.2,12.0,0.6,5.4,0.8,0.0,2.0,0.4,3.8,13.6,21.2,1.8,0.0,0.6,0.4,23.6,0.7401581027667985,0.4666666666666666
King Green,45.4,45.6,0.4,30.2,9.4,5.8,40.2,1.6,3.6,78.4,78.6,0.4,0.4,0.0,0.0,19.0,0.5554622389105147,1.0
Kiru Sahota,2.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
Kit Cope,8.0,11.0,0.0,6.0,1.0,1.0,1.0,5.0,2.0,15.0,19.0,0.0,0.0,0.0,0.0,15.0,0.5333333333333333,0.0
Klaudia Sygula,56.5,89.0,0.5,34.0,11.0,11.5,52.5,2.5,1.5,106.5,145.0,2.5,0.0,0.0,0.0,99.5,0.46650552486187846,0.25
Kleydson Rodrigues,34.75,51.0,0.5,16.25,11.75,6.75,30.0,3.0,1.75,65.25,83.0,2.0,0.25,0.25,0.5,63.5,0.6245629370629371,0.14285714285714285
Klidson Abreu,24.0,36.25,0.5,9.5,5.0,9.5,21.5,2.5,0.0,59.0,72.5,2.5,0.0,0.0,0.0,46.25,0.4750010621250201,0.27777777777777773
Kody Steele,59.0,59.0,1.0,47.0,10.0,2.0,58.0,1.0,0.0,209.0,209.0,4.0,0.0,0.0,0.0,6.0,0.2822966507177033,0.25
Koji Kitao,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0
Koji Oishi,1.5,7.5,1.5,1.5,0.0,0.0,1.0,0.0,0.5,13.0,19.5,5.5,0.0,0.0,0.0,152.5,0.17045454545454547,0.2727272727272727
Konstantin Erokhin,16.0,25.5,0.0,11.5,3.5,1.0,12.5,3.5,0.0,43.5,54.0,0.0,0.0,0.0,0.0,5.0,0.38316993464052285,0.0
Kris McCray,23.333333333333332,65.33333333333333,1.6666666666666667,9.0,9.666666666666666,4.666666666666667,10.0,8.333333333333334,5.0,51.333333333333336,97.33333333333333,3.0,0.0,0.0,0.3333333333333333,182.0,0.420959595959596,0.7142857142857143
Kris Moutinho,29.0,29.333333333333332,0.0,16.666666666666668,3.0,9.333333333333334,28.666666666666668,0.3333333333333333,0.0,91.66666666666667,92.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.3033299354400272,0.0
Kristian Rothaermel,3.0,16.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,19.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0
Kristof Midoux,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Kron Gracie,31.5,93.25,0.25,24.0,1.5,6.0,28.25,3.0,0.25,74.5,142.5,1.0,0.0,0.5,0.0,30.75,0.34623797396717604,0.25
Krzysztof Jotko,42.4,68.8,1.0,28.2,8.2,6.0,35.8,4.8,1.8,107.4,137.2,2.6,0.0,0.0,0.0,101.6,0.4427027046401958,0.3333333333333333
Krzysztof Soszynski,41.4,62.6,0.0,24.0,10.8,6.6,23.4,7.6,10.4,92.2,116.0,0.8,0.0,0.6,0.0,142.8,0.45392179636082075,0.0
Kuniyoshi Hironaka,16.5,43.75,2.0,12.0,2.25,2.25,6.5,1.75,8.25,37.75,66.25,6.25,0.25,0.75,0.0,206.25,0.4044218200100553,0.2375
Kurt Holobaugh,50.6,99.6,0.2,30.4,13.0,7.2,42.2,7.6,0.8,106.0,166.2,0.8,0.0,0.6,0.2,86.2,0.37845840090422134,0.25
Kurt Pellegrino,27.8,73.6,1.8,21.2,4.6,2.0,16.0,3.4,8.4,72.6,124.0,4.0,0.2,0.6,0.2,322.8,0.40357279693486586,0.5933333333333334
Kwan Ho Kwak,31.5,34.5,0.5,20.0,6.0,5.5,27.0,4.5,0.0,76.0,79.0,0.5,0.0,0.0,0.0,10.5,0.41536458333333337,1.0
Kyle Bochniak,36.6,44.2,1.2,24.0,7.0,5.6,31.8,4.2,0.6,121.8,129.8,8.8,0.0,0.0,0.0,130.4,0.3206392806378381,0.10833333333333334
Kyle Bradley,11.5,14.5,0.25,4.5,4.75,2.25,9.0,1.75,0.75,28.75,32.0,0.5,0.0,0.0,0.0,8.75,0.351897512864494,0.5
Kyle Daukaus,12.0,15.4,0.6,6.4,1.8,3.8,9.8,0.6,1.6,23.2,29.0,2.8,0.4,0.6,0.0,64.0,0.586347653752717,0.25
Kyle Kingsbury,36.2,46.6,1.4,14.0,9.2,13.0,23.2,12.4,0.6,78.4,89.4,4.8,0.0,0.0,0.0,107.8,0.4481265839684962,0.1517857142857143
Kyle Nelson,47.4,65.8,0.4,25.6,11.8,10.0,42.4,3.0,2.0,101.2,121.8,1.8,0.2,0.0,0.0,102.6,0.48458913803792214,0.13333333333333333
Kyle Noke,34.6,47.8,0.6,14.6,6.8,13.2,26.8,1.0,6.8,77.4,91.8,1.0,0.2,0.0,0.2,69.2,0.44767701410107474,0.6666666666666666
Kyle Prepolec,39.75,41.0,0.0,24.25,9.75,5.75,38.5,1.25,0.0,116.5,117.75,1.75,0.0,0.0,0.0,14.0,0.3639862682378029,0.0
Kyle Stewart,12.5,35.0,0.0,6.5,2.5,3.5,10.5,2.0,0.0,37.5,65.0,4.0,0.0,0.0,0.0,67.0,0.27059659090909094,0.0
Kyle Watson,48.5,56.5,0.0,20.0,18.5,10.0,38.0,10.5,0.0,138.0,150.0,7.5,0.0,0.0,0.0,83.0,0.3553191489361702,0.0
Kyler Phillips,70.6,77.8,1.6,43.6,14.2,12.8,63.4,3.4,3.8,180.4,189.4,4.4,0.2,0.4,0.0,98.6,0.3831760763640855,0.35625
Kyoji Horiguchi,57.0,91.8,2.2,40.8,10.2,6.0,39.2,10.6,7.2,125.8,165.8,5.6,0.8,0.2,0.0,207.0,0.48392301476634303,0.27888888888888885
Kyung Ho Kang,53.0,88.2,0.8,39.8,5.0,8.2,49.8,1.4,1.8,102.2,142.0,2.8,0.4,0.2,0.0,80.2,0.5085293672066385,0.42424242424242425
Lance Benoist,55.25,105.0,1.5,33.0,15.75,6.5,34.0,7.5,13.75,108.0,163.75,4.5,0.25,0.0,0.25,287.75,0.5354509246880571,0.26190476190476186
Lance Gibson,19.5,60.0,1.0,10.5,5.0,4.0,1.5,12.0,6.0,30.5,75.0,2.0,0.5,0.5,0.0,328.0,0.6863207547169812,0.5
Lando Vannata,58.4,61.2,0.6,26.4,17.4,14.6,54.4,3.8,0.2,117.6,121.2,2.0,0.0,0.0,0.2,23.4,0.511970240626632,0.5
Landon Quinones,101.5,115.0,0.5,60.0,24.0,17.5,95.5,6.0,0.0,251.5,267.5,1.5,0.0,0.0,0.0,82.5,0.3936033064118606,0.3333333333333333
Lara Procopio,80.66666666666667,110.0,3.0,53.0,13.0,14.666666666666666,67.66666666666667,10.0,3.0,137.66666666666666,170.0,6.333333333333333,0.0,0.3333333333333333,0.0,298.3333333333333,0.6068081343943413,0.3925925925925926
Larissa Pacheco,7.0,12.0,0.0,4.5,1.0,1.5,5.5,0.5,1.0,36.5,42.0,0.5,0.0,0.0,0.0,9.5,0.29743589743589743,0.0
Larry Cureton,3.5,13.0,0.0,1.0,2.5,0.0,0.0,0.5,3.0,4.5,15.0,0.0,0.0,0.5,0.5,0.0,0.6785714285714286,0.0
Laureano Staropoli,40.2,50.8,1.0,25.4,11.4,3.4,37.8,2.2,0.2,120.2,132.8,3.8,0.0,0.0,0.0,82.4,0.3305472518589741,0.34222222222222226
Lauren Mueller,44.0,65.5,0.75,25.5,11.5,7.0,40.0,3.5,0.5,115.5,140.25,1.0,0.0,0.0,0.0,98.25,0.38491576539319694,0.6666666666666666
Lauren Murphy,66.2,87.6,1.0,53.2,11.0,2.0,51.6,11.0,3.6,172.2,196.2,7.2,0.0,0.4,0.0,97.0,0.3638266762703009,0.18055555555555555
Lavar Johnson,36.0,72.25,0.25,25.25,7.0,3.75,14.5,17.0,4.5,55.5,99.0,0.25,0.5,0.0,0.0,54.0,0.6298884443786464,1.0
Laverne Clark,8.75,45.0,0.5,5.25,3.5,0.0,2.0,1.25,5.5,20.75,58.5,0.5,0.25,0.0,0.5,85.0,0.5722222222222222,1.0
Leah Letson,45.0,78.5,0.5,25.0,12.5,7.5,39.5,5.0,0.5,107.5,143.0,1.0,0.0,0.0,0.0,119.5,0.44002172563625075,0.5
Leandro Issa,26.2,41.2,2.0,14.4,2.6,9.2,19.0,2.4,4.8,69.2,87.8,9.0,0.0,1.0,0.4,284.6,0.4182479871287514,0.2861904761904762
Leandro Silva,32.8,46.2,1.4,17.2,9.8,5.8,27.8,4.0,1.0,73.4,88.2,3.4,0.0,0.2,0.0,121.6,0.46431403174837593,0.38541666666666663
Lee Murray,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Leigh Remedios,5.0,32.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,86.0,0.4166666666666667,0.0
Leo Kuntz,19.0,42.5,1.5,13.5,2.5,3.0,17.0,1.0,1.0,58.0,83.5,6.0,0.0,0.5,0.0,192.5,0.31032967032967035,0.25
Leon Edwards,51.8,65.0,1.2,20.2,14.6,17.0,44.8,5.6,1.4,78.4,91.8,2.0,0.0,0.4,0.6,142.6,0.6596232867509119,0.4666666666666666
Leonard Garcia,44.2,55.0,0.4,28.2,7.2,8.8,41.4,2.4,0.4,193.2,206.0,1.4,0.2,0.0,0.0,28.4,0.18229900756183084,0.16666666666666666
Leonardo Guimaraes,35.0,68.0,0.0,23.5,9.0,2.5,19.5,6.0,9.5,62.5,97.5,0.0,0.0,1.0,0.0,113.0,0.47276688453159044,0.0
Leonardo Mafra,40.25,60.5,1.25,24.25,6.0,10.0,32.25,3.5,4.5,83.0,106.25,1.5,0.0,0.25,0.0,102.75,0.5061385010665115,0.8333333333333334
Leonardo Morales,18.0,25.0,0.0,6.5,5.5,6.0,14.0,2.0,2.0,38.0,46.0,0.5,0.0,0.0,0.0,68.5,0.6041666666666666,0.0
Leonardo Santos,37.0,61.6,0.4,23.4,9.2,4.4,24.8,7.0,5.2,68.6,98.0,1.4,0.4,0.0,0.0,58.2,0.5760321641094249,0.3333333333333333
Lerone Murphy,84.6,109.8,2.0,57.2,15.0,12.4,69.4,9.4,5.8,149.2,179.6,3.2,0.4,0.6,0.0,184.0,0.5401423710398174,0.6222222222222222
Leslie Smith,72.4,78.0,0.0,54.8,11.2,6.4,56.6,14.4,1.4,176.2,182.8,0.0,0.2,0.0,0.0,21.6,0.3595931990214326,0.0
Levan Makashvili,43.0,77.0,3.6666666666666665,19.666666666666668,15.333333333333334,8.0,19.666666666666668,19.0,4.333333333333333,78.66666666666667,115.66666666666667,8.666666666666666,0.0,0.0,0.0,271.3333333333333,0.5376968061178587,0.39615384615384613
Lewis Gonzalez,21.0,53.0,2.0,10.0,6.0,5.0,8.0,8.0,5.0,56.0,93.0,6.0,0.0,0.0,1.0,279.0,0.375,0.3333333333333333
Li Jingliang,35.6,36.0,0.4,11.2,8.4,16.0,33.8,1.2,0.6,84.8,85.6,0.6,0.4,0.0,0.0,11.4,0.3343730528558115,0.75
Liana Jojua,21.25,33.75,1.0,17.0,3.75,0.5,19.25,0.75,1.25,70.5,86.25,1.5,0.0,0.75,0.0,71.25,0.4211670274170274,0.6666666666666666
Liang Na,14.5,29.0,1.75,8.0,4.75,1.75,11.5,2.5,0.5,34.25,53.5,3.0,0.0,0.25,0.75,111.5,0.41720724145401333,0.5
Liliya Shakirova,23.0,27.0,0.0,7.0,7.0,9.0,23.0,0.0,0.0,75.0,80.0,3.0,0.0,0.0,0.0,29.0,0.30666666666666664,0.0
Lina Lansberg,24.4,57.8,0.4,15.8,7.6,1.0,14.0,7.8,2.6,48.4,91.8,1.4,0.4,0.0,0.2,159.4,0.4563286713286713,0.25
Lisa Ellis,5.5,7.5,1.5,4.5,1.0,0.0,1.5,2.0,2.0,11.0,14.0,3.0,0.0,0.5,0.5,121.5,0.6058823529411765,0.5
Liudvik Sholinian,37.5,51.5,0.0,27.5,9.0,1.0,31.0,4.5,2.0,122.0,137.0,3.0,0.0,0.0,0.0,88.0,0.28747139588100684,0.0
Livinha Souza,20.8,45.4,2.0,8.8,5.4,6.6,14.6,3.6,2.6,47.0,72.8,4.6,0.0,1.0,0.0,127.6,0.38194768194768197,0.45416666666666666
Liz Carmouche,32.2,104.2,2.8,14.2,7.6,10.4,19.6,4.0,8.6,63.6,137.0,4.4,0.0,0.4,0.0,306.6,0.502220750102083,0.6642857142857143
Lodune Sincaid,10.0,10.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0
Logan Clark,40.0,183.0,0.0,27.0,11.0,2.0,2.0,14.0,24.0,55.0,219.0,0.0,0.0,2.0,1.0,229.0,0.7272727272727273,0.0
Loik Radzhabov,35.0,60.0,3.75,30.0,4.25,0.75,24.25,1.0,9.75,78.75,110.75,6.5,0.25,0.0,0.0,161.25,0.4360363783756397,0.661904761904762
Loma Lookboonmee,37.0,72.0,2.0,15.4,14.2,7.4,25.2,6.4,5.4,68.6,110.4,3.2,0.0,0.2,0.2,159.4,0.5553521186404011,0.5133333333333333
Lone'er Kavanagh,56.0,60.666666666666664,1.6666666666666667,31.0,14.666666666666666,10.333333333333334,44.0,3.3333333333333335,8.666666666666666,114.33333333333333,119.66666666666667,3.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,150.66666666666666,0.4981222385861561,0.38888888888888884
Loopy Godinez,78.8,91.2,1.6,62.6,12.6,3.6,68.4,9.0,1.4,165.0,180.6,5.8,0.0,0.2,0.4,151.8,0.4729380882913132,0.2981601731601731
Lorenz Larkin,47.6,52.2,0.2,23.4,7.2,17.0,39.0,4.4,4.2,98.0,102.6,0.8,0.6,0.0,0.0,48.2,0.52180108676492,0.25
Louie Sutherland,3.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Louis Cosce,54.5,68.0,1.0,40.5,7.5,6.5,33.5,8.5,12.5,122.0,136.5,5.0,0.5,0.5,0.0,134.5,0.37187020950434335,0.5555555555555556
Louis Gaudinot,24.8,37.8,0.4,14.8,4.0,6.0,19.8,2.6,2.4,66.4,81.8,1.0,0.0,0.8,0.0,48.4,0.36334442388297483,0.3333333333333333
Louis Smolka,46.0,48.0,0.6,23.4,18.4,4.2,38.6,4.4,3.0,89.0,92.8,1.6,0.2,0.0,0.0,22.6,0.5339620371970615,0.25
Lowell Anderson,9.0,17.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,33.0,41.0,1.0,0.0,0.0,0.0,3.0,0.2727272727272727,0.0
Luan Chagas,48.25,57.0,0.25,32.25,5.75,10.25,42.25,2.25,3.75,102.5,112.25,2.0,1.0,0.25,0.5,106.5,0.4270833581894943,0.0625
Luan Lacerda,44.0,58.666666666666664,1.6666666666666667,20.0,21.0,3.0,37.0,3.0,4.0,94.66666666666667,113.0,4.0,0.0,0.6666666666666666,0.3333333333333333,162.0,0.4982911885536195,0.4166666666666667
Luana Carolina,69.8,112.4,0.6,38.0,17.6,14.2,49.8,13.4,6.6,134.2,186.6,1.4,0.0,0.2,0.0,151.0,0.5214622306865527,0.3333333333333333
Luana Pinheiro,39.6,47.6,1.4,21.8,10.0,7.8,35.6,4.0,0.0,102.6,115.0,5.6,0.0,0.0,0.2,55.8,0.3763526731418195,0.20238095238095238
Luana Santos,34.8,53.2,1.2,20.6,10.0,4.2,31.6,2.8,0.4,65.8,87.6,2.4,0.0,0.8,0.0,250.2,0.564353896239409,0.675
Lucas Alexander,32.75,36.25,0.0,17.0,7.25,8.5,29.75,1.0,2.0,57.0,62.0,0.5,0.25,0.0,0.25,47.0,0.5948302093476144,0.0
Lucas Almeida,33.0,38.2,0.0,19.2,5.8,8.0,31.6,0.8,0.6,97.2,103.0,0.2,0.2,0.0,0.0,12.8,0.39880952380952384,0.0
Lucas Martins,25.2,29.2,0.0,17.0,3.6,4.6,22.8,1.6,0.8,70.4,74.4,0.2,0.4,0.4,0.0,14.0,0.3689640023193978,0.0
Lucas Rocha,66.0,75.5,1.5,45.5,18.0,2.5,58.0,6.0,2.0,133.5,144.5,2.0,0.0,0.0,0.0,42.5,0.4617418519317936,0.75
Lucie Pudilova,34.0,55.0,1.2,23.2,8.6,2.2,18.4,8.0,7.6,95.6,122.2,2.8,0.0,0.4,0.0,225.0,0.387124265319754,0.48412698412698413
Lucio Linhares,8.0,20.0,1.0,5.5,0.0,2.5,4.0,0.0,4.0,35.5,48.0,2.0,0.0,1.0,0.0,55.5,0.23905723905723905,0.5
Ludovit Klein,53.4,86.2,1.0,32.6,15.6,5.2,44.4,3.2,5.8,100.8,144.6,1.4,0.6,0.0,0.0,153.8,0.5163050036734247,0.7777777777777777
Luigi Fioravanti,29.2,63.4,4.4,15.8,3.2,10.2,16.0,5.6,7.6,70.8,112.8,6.2,0.0,1.2,0.0,257.4,0.44065223380045515,0.38916666666666666
Luigi Vendramini,19.0,25.25,0.5,11.25,4.5,3.25,15.5,1.5,2.0,46.5,54.25,3.25,0.25,0.25,0.0,94.75,0.4121505810562211,0.2916666666666667
Luis Gurule,38.5,49.5,0.5,23.0,6.0,9.5,35.0,1.5,2.0,110.0,122.0,4.5,0.0,0.0,0.0,79.0,0.35120177103099304,0.125
Luis Henrique,25.4,59.0,2.8,17.8,5.4,2.2,10.6,5.4,9.4,58.6,104.2,7.0,0.0,1.0,0.0,344.4,0.482089291176153,0.4448051948051948
Luis Pajuelo,5.0,7.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0
Luis Pena,58.6,69.2,1.0,50.0,5.8,2.8,36.4,4.2,18.0,116.4,131.6,2.2,0.0,1.4,0.8,322.8,0.5221479871479872,0.48214285714285715
Luis Ramos,12.0,15.0,0.5,4.5,1.0,6.5,12.0,0.0,0.0,34.0,39.5,2.5,0.0,0.0,0.0,112.0,0.44964871194379386,0.2
Luis Saldana,72.0,76.25,0.75,35.0,15.5,21.5,67.0,3.5,1.5,148.0,153.25,4.25,0.5,0.25,0.25,113.25,0.47684659090909093,0.18095238095238098
Luiz Cane,21.2,24.4,0.2,16.0,1.6,3.6,15.0,1.0,5.2,54.4,58.6,1.0,0.4,0.2,0.0,39.4,0.33284479314227594,0.16666666666666666
Luiz Dutra,15.5,22.5,0.0,6.0,6.5,3.0,9.5,6.0,0.0,30.5,38.5,1.0,0.0,0.0,0.0,22.5,0.5219638242894057,0.0
Lukasz Brzeski,26.6,46.2,0.0,11.4,5.6,9.6,25.2,1.4,0.0,48.6,72.8,0.4,0.0,0.0,0.2,8.6,0.5730375549429259,0.0
Lukasz Sajewski,20.333333333333332,25.666666666666668,0.6666666666666666,11.0,7.333333333333333,2.0,16.666666666666668,1.3333333333333333,2.3333333333333335,56.666666666666664,62.333333333333336,2.6666666666666665,0.0,0.0,0.0,104.0,0.3859603789836348,0.1111111111111111
Luke Barnatt,40.8,54.0,0.4,25.4,10.6,4.8,32.4,6.2,2.2,127.6,141.2,1.0,0.4,0.2,0.0,17.6,0.33601181498240323,0.375
Luke Caudillo,17.0,19.5,0.0,11.0,4.0,2.0,14.5,2.5,0.0,70.5,73.0,1.0,0.5,0.0,0.0,8.0,0.3401442307692308,0.0
Luke Cummo,16.8,40.6,0.2,8.6,6.8,1.4,10.4,4.6,1.8,38.6,64.6,0.8,0.8,0.8,0.0,64.0,0.4424119590246143,0.16666666666666666
Luke Jumeau,44.0,50.0,0.25,27.0,7.0,10.0,33.0,10.25,0.75,100.75,107.0,0.25,0.0,0.0,0.0,58.75,0.43374103702258426,1.0
Luke Riley,14.0,20.0,0.0,11.0,1.0,2.0,4.0,1.0,9.0,23.0,32.0,0.0,1.0,0.0,0.0,15.0,0.6086956521739131,0.0
Luke Rockhold,37.0,40.8,0.6,19.0,11.4,6.6,27.6,2.4,7.0,69.4,74.0,2.8,0.0,0.0,0.2,94.8,0.5274847957200899,0.21666666666666667
Luke Sanders,54.6,59.8,0.4,41.0,8.4,5.2,44.8,7.0,2.8,108.4,114.0,1.4,0.6,0.0,0.0,66.6,0.4983483412322275,0.13333333333333333
Luke Zachrich,30.666666666666668,31.0,0.3333333333333333,23.333333333333332,2.6666666666666665,4.666666666666667,29.666666666666668,1.0,0.0,94.33333333333333,94.66666666666667,1.0,0.0,0.0,0.0,0.3333333333333333,0.3549208903191204,0.5
Lyman Good,47.6,52.6,0.2,34.6,9.0,4.0,35.8,10.8,1.0,99.0,105.2,0.2,0.4,0.0,0.0,11.6,0.4138604020068789,1.0
Lyoto Machida,24.0,26.0,0.0,7.0,8.4,8.6,21.2,1.2,1.6,47.0,49.0,0.0,0.2,0.0,0.0,44.6,0.463885582010582,0.0
Mac Danzig,54.4,106.6,1.0,33.6,12.8,8.0,40.6,12.6,1.2,99.2,158.8,3.6,0.0,0.4,0.0,178.4,0.536073896188727,0.18666666666666668
Maciej Jewtuszko,30.0,45.0,0.0,19.0,9.0,2.0,26.0,4.0,0.0,67.0,86.0,0.0,0.0,0.0,0.0,0.0,0.44776119402985076,0.0
Mackens Semerzier,22.666666666666668,32.666666666666664,1.3333333333333333,7.666666666666667,7.333333333333333,7.666666666666667,13.666666666666666,5.0,4.0,38.0,49.333333333333336,3.3333333333333335,0.0,0.3333333333333333,0.0,154.33333333333334,0.7311594202898551,0.4
Mackenzie Dern,57.4,106.8,1.2,43.4,7.0,7.0,46.6,3.4,7.4,129.6,182.8,4.6,0.0,0.2,0.8,204.8,0.4542344571619408,0.2633333333333333
Macy Chiasson,33.8,56.8,1.6,17.8,10.4,5.6,20.0,9.2,4.6,70.0,97.0,3.6,0.0,0.4,0.2,144.0,0.47447678735194715,0.6083333333333333
Mads Burnell,16.666666666666668,64.0,3.0,12.333333333333334,2.6666666666666665,1.6666666666666667,9.666666666666666,1.3333333333333333,5.666666666666667,40.0,107.0,6.333333333333333,0.0,0.3333333333333333,0.3333333333333333,346.3333333333333,0.4262371615312792,0.4642857142857143
Magnus Cedenblad,20.2,68.0,1.8,12.0,5.0,3.2,12.6,4.6,3.0,41.0,93.8,2.8,0.2,0.4,0.2,251.0,0.48871153194671174,0.7000000000000001
Magomed Ankalaev,41.0,52.2,0.2,14.2,12.8,14.0,34.8,5.0,1.2,76.0,91.2,2.8,0.2,0.0,0.0,100.8,0.5611494252873563,0.3333333333333333
Magomed Gadzhiyasulov,28.5,80.5,2.5,12.0,7.0,9.5,18.0,5.5,5.0,53.0,120.5,4.0,0.0,0.0,0.0,306.5,0.5646766169154229,0.5
Magomed Mustafaev,18.8,25.2,1.6,10.8,4.6,3.4,9.6,4.8,4.4,32.0,39.2,3.2,0.4,0.2,0.0,115.4,0.6271910673070925,0.24242424242424243
Maheshate,55.2,59.8,0.0,36.0,11.2,8.0,51.6,3.4,0.2,176.2,181.8,1.8,0.0,0.0,0.0,3.0,0.31062826576667624,0.0
Maia Stevenson,6.0,11.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,88.0,0.5454545454545454,1.0
Maiquel Falcao,25.0,54.0,1.0,18.0,6.0,1.0,9.0,5.0,11.0,45.0,77.0,1.0,1.0,3.0,0.0,243.0,0.5555555555555556,1.0
Mairbek Taisumov,25.6,26.0,0.0,17.0,3.6,5.0,23.6,0.4,1.6,69.6,70.0,0.4,0.6,0.0,0.0,4.4,0.42132616543449625,0.0
Mairon Santos,43.0,60.333333333333336,0.0,22.0,11.0,10.0,39.666666666666664,2.3333333333333335,1.0,93.0,112.0,0.3333333333333333,0.3333333333333333,0.0,0.0,40.333333333333336,0.46474222703610923,0.0
Makhmud Muradov,37.6,53.6,3.0,25.6,8.6,3.4,32.4,2.8,2.4,81.2,99.0,4.0,0.4,0.0,0.2,125.2,0.5629528846947973,0.6041666666666666
Maki Pitolo,31.4,40.4,1.8,20.4,8.6,2.4,26.6,2.6,2.2,71.4,82.2,3.0,0.0,0.4,0.2,138.4,0.44592207531529526,0.8181818181818182
Makwan Amirkhani,9.0,12.6,2.8,6.4,1.8,0.8,6.6,0.8,1.6,20.4,24.8,5.2,0.0,0.2,0.0,193.2,0.3982993197278912,0.5079365079365079
Malcolm Gordon,21.2,44.2,1.0,18.8,1.2,1.2,10.2,3.0,8.0,43.6,70.6,2.8,0.0,0.6,0.4,159.6,0.3992572339940761,0.7954545454545454
Malcolm Wellmaker,36.0,37.666666666666664,0.0,15.666666666666666,16.0,4.333333333333333,27.0,9.0,0.0,65.66666666666667,67.33333333333333,1.0,0.6666666666666666,0.0,0.0,26.666666666666668,0.5561409670998713,0.0
Mallory Martin,29.0,46.25,0.5,23.25,5.5,0.25,23.75,4.0,1.25,71.25,90.0,2.0,0.0,0.25,0.0,103.75,0.49354636591478696,0.5
Mana Martinez,66.25,85.75,0.75,36.0,19.75,10.5,61.0,2.0,3.25,136.0,161.75,1.75,1.0,0.25,0.25,30.0,0.4872406973971638,0.4583333333333333
Mandy Bohm,35.0,51.666666666666664,0.6666666666666666,17.666666666666668,9.666666666666666,7.666666666666667,25.333333333333332,9.0,0.6666666666666666,77.33333333333333,99.33333333333333,3.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,109.66666666666667,0.4802867383512544,0.1111111111111111
Manel Kape,72.4,78.0,0.2,48.8,15.2,8.4,62.2,4.4,5.8,126.4,135.2,0.6,0.6,0.4,0.2,27.2,0.5421190616714913,0.3333333333333333
